"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AMOT","Allied Motion Technologies, Inc.","27.1","256674614.8","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/amot",
"ALSN","Allison Transmission Holdings, Inc.","38.03","5781156614.64","n/a","2012","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alsn",
"AIMC","Altra Industrial Motion Corp.","39.5","1157723196","n/a","2006","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aimc",
"AXL","American Axle & Manufacturing Holdings, Inc.","15.76","1752204459.36","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/axl",
"AOBC","American Outdoor Brands Corporation","21.49","1157998793.28","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/aobc",
"ARII","American Railcar Industries, Inc.","36.51","696752385.78","n/a","2006","Capital Goods","Railroads","http://www.nasdaq.com/symbol/arii",
"AP","Ampco-Pittsburgh Corporation","14.55","178542788.1","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ap",
"APH","Amphenol Corporation","73.39","22429127049.25","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aph",
"ALOG","Analogic Corporation","72.25","900995503.5","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/alog",
"APOG","Apogee Enterprises, Inc.","55.16","1587447323.28","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog",
"ARCW","ARC Group Worldwide, Inc.","2.85","51789134.1","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"ARNC","Arconic Inc.","23.13","10196316528.66","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arnc",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","3.05","12678093.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ASTE","Astec Industries, Inc.","54.64","1260024845.76","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","30.66","889071904.14","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","1.01","20770196.51","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASV","ASV Holdings, Inc.","8.2","80360000","n/a","2017","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/asv",
"ALV","Autoliv, Inc.","114.2","10086729389.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv",
"AVX","AVX Corporation","16.55","2782429460.3","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx",
"AAXN","Axon Enterprise, Inc.","25.09","1322871705.22","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/aaxn",
"BW","Babcock","11.43","558146285.28","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/bw",
"BMI","Badger Meter, Inc.","40.2","1170384086.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"B","Barnes Group, Inc.","59.34","3187956940.5","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/b",
"BZH","Beazer Homes USA, Inc.","13.72","460247552.8","n/a","1994","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/bzh",
"BELFA","Bel Fuse Inc.","20.8","249889411.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","25.1","301549241.4","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfb",
"BIO","Bio-Rad Laboratories, Inc.","229","6779706445","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/bio",
